epoch,standard_pinn_loss,curriculum_pinn_loss
0,4.130565166473389,0.5200058221817017
1,3.759262800216675,0.4731883108615875
2,3.4701054096221924,0.4400896430015564
3,3.2593162059783936,0.41894856095314026
4,3.1197404861450195,0.4072515666484833
5,3.0404438972473145,0.4021196961402893
6,3.0088212490081787,0.40095552802085876
7,3.012704610824585,0.40191465616226196
8,3.0395264625549316,0.40388956665992737
9,3.0746991634368896,0.4061979651451111
10,3.103640556335449,0.4082639813423157
11,3.1168389320373535,0.4095069169998169
12,3.112044334411621,0.4094889461994171
13,3.092423915863037,0.40810611844062805
14,3.063706159591675,0.4056011140346527
15,3.0320065021514893,0.4024309813976288
16,3.0025157928466797,0.39911213517189026
17,2.9788269996643066,0.39610233902931213
18,2.962723731994629,0.393727570772171
19,2.954315185546875,0.39214739203453064
20,2.9524242877960205,0.39135438203811646
21,2.9550936222076416,0.3912017047405243
22,2.960075616836548,0.39145636558532715
23,2.9652204513549805,0.39186257123947144
24,2.96875,0.39219942688941956
25,2.969440221786499,0.39231711626052856
26,2.9667131900787354,0.39214709401130676
27,2.960646867752075,0.391690731048584
28,2.951885223388672,0.3909974694252014
29,2.9414620399475098,0.3901420831680298
30,2.9305713176727295,0.3892056345939636
31,2.920319080352783,0.38826295733451843
32,2.9115192890167236,0.3873758614063263
33,2.9045636653900146,0.386589378118515
34,2.899397373199463,0.38593071699142456
35,2.895589828491211,0.38540855050086975
36,2.892481803894043,0.38501283526420593
37,2.8893511295318604,0.3847161531448364
38,2.8855717182159424,0.3844771385192871
39,2.880723237991333,0.38424795866012573
40,2.8746485710144043,0.38398316502571106
41,2.8674497604370117,0.38364970684051514
42,2.8594348430633545,0.3832339644432068
43,2.851020336151123,0.38274314999580383
44,2.842618465423584,0.38220179080963135
45,2.8345255851745605,0.3816429674625397
46,2.8268518447875977,0.38109850883483887
47,2.8195033073425293,0.3805913031101227
48,2.812225818634033,0.3801311254501343
49,2.80469012260437,0.37971511483192444
50,2.7965903282165527,0.3793313503265381
51,2.7877197265625,0.3789636790752411
52,2.7780070304870605,0.37859582901000977
53,2.7675089836120605,0.3782140016555786
54,2.7563679218292236,0.37780848145484924
55,2.7447547912597656,0.3773740828037262
56,2.7328131198883057,0.3769102394580841
57,2.7206149101257324,0.37642091512680054
58,2.708141803741455,0.3759136497974396
59,2.695291519165039,0.3753974735736847
60,2.6819100379943848,0.374880313873291
61,2.6678404808044434,0.37436652183532715
62,2.652970790863037,0.3738554120063782
63,2.637261152267456,0.3733416497707367
64,2.6207447052001953,0.3728173077106476
65,2.603496789932251,0.37227463722229004
66,2.58558988571167,0.371707946062088
67,2.5670526027679443,0.37111473083496094
68,2.547849178314209,0.3704950511455536
69,2.5278890132904053,0.3698503375053406
70,2.507056951522827,0.3691825568675995
71,2.485252857208252,0.3684929311275482
72,2.4624226093292236,0.36778220534324646
73,2.438568592071533,0.36705002188682556
74,2.4137351512908936,0.36629462242126465
75,2.387981653213501,0.36551299691200256
76,2.361351728439331,0.36470088362693787
77,2.333858013153076,0.3638538718223572
78,2.3054869174957275,0.3629681468009949
79,2.2762181758880615,0.3620413541793823
80,2.246051788330078,0.3610723912715912
81,2.215020179748535,0.3600611090660095
82,2.1831865310668945,0.35900720953941345
83,2.150623321533203,0.35790956020355225
84,2.117391347885132,0.35676634311676025
85,2.083528757095337,0.35557499527931213
86,2.049058437347412,0.3543327748775482
87,2.014007329940796,0.3530369997024536
88,1.9784303903579712,0.3516850471496582
89,1.942413091659546,0.3502750098705292
90,1.9060646295547485,0.34880536794662476
91,1.869497537612915,0.34727513790130615
92,1.832815170288086,0.3456836938858032
93,1.7961125373840332,0.3440299332141876
94,1.759482502937317,0.34231242537498474
95,1.723029375076294,0.34052902460098267
96,1.686867356300354,0.33867767453193665
97,1.6511143445968628,0.33675652742385864
98,1.6158826351165771,0.3347645103931427
99,1.5812768936157227,0.3327009677886963
100,1.547395944595337,0.3305654525756836
101,1.5143399238586426,0.32835787534713745
102,1.48220694065094,0.32607781887054443
103,1.451092004776001,0.3237249553203583
104,1.421083688735962,0.3212985098361969
105,1.3922650814056396,0.31879761815071106
106,1.3647124767303467,0.3162212371826172
107,1.3384933471679688,0.3135688006877899
108,1.3136613368988037,0.3108397424221039
109,1.290257215499878,0.30803364515304565
110,1.2683110237121582,0.3051498234272003
111,1.2478446960449219,0.30218741297721863
112,1.2288687229156494,0.29914531111717224
113,1.2113761901855469,0.2960224151611328
114,1.1953434944152832,0.2928178608417511
115,1.1807334423065186,0.28953099250793457
116,1.167500376701355,0.2861616611480713
117,1.1555900573730469,0.2827101945877075
118,1.1449346542358398,0.27917683124542236
119,1.1354551315307617,0.27556243538856506
120,1.127063274383545,0.27186810970306396
121,1.1196643114089966,0.26809582114219666
122,1.1131577491760254,0.2642481327056885
123,1.10744047164917,0.2603285312652588
124,1.1024092435836792,0.2563413679599762
125,1.0979629755020142,0.25229185819625854
126,1.094003438949585,0.24818627536296844
127,1.0904380083084106,0.24403183162212372
128,1.0871822834014893,0.23983705043792725
129,1.084162712097168,0.2356114238500595
130,1.0813143253326416,0.23136559128761292
131,1.0785815715789795,0.22711092233657837
132,1.0759185552597046,0.22285966575145721
133,1.0732903480529785,0.21862484514713287
134,1.070671558380127,0.21442009508609772
135,1.068045735359192,0.21025943756103516
136,1.0654041767120361,0.20615725219249725
137,1.062744140625,0.2021278589963913
138,1.0600683689117432,0.19818557798862457
139,1.0573821067810059,0.19434474408626556
140,1.054694414138794,0.19061926007270813
141,1.052015781402588,0.1870223730802536
142,1.04935622215271,0.1835664063692093
143,1.0467262268066406,0.18026266992092133
144,1.0441341400146484,0.1771211326122284
145,1.041588306427002,0.1741502732038498
146,1.0390945672988892,0.17135657370090485
147,1.0366568565368652,0.16874444484710693
148,1.034277319908142,0.1663159281015396
149,1.031956434249878,0.16407054662704468
150,1.0296920537948608,0.1620052456855774
151,1.0274821519851685,0.16011419892311096
152,1.0253223180770874,0.158389151096344
153,1.0232079029083252,0.15681952238082886
154,1.0211331844329834,0.15539290010929108
155,1.0190925598144531,0.15409529209136963
156,1.0170804262161255,0.15291176736354828
157,1.0150914192199707,0.15182699263095856
158,1.0131199359893799,0.15082567930221558
159,1.01116144657135,0.149893119931221
160,1.0092118978500366,0.1490156203508377
