epoch,standard_pinn_loss,curriculum_pinn_loss
149,0.580559253692627,0.08168810606002808
150,0.5787947773933411,0.08073632419109344
151,0.5770720839500427,0.07978036254644394
152,0.5753905773162842,0.07882100343704224
153,0.5737490057945251,0.07785886526107788
154,0.5721458196640015,0.07689465582370758
155,0.570580780506134,0.07592906802892685
156,0.5690515041351318,0.07496297359466553
157,0.5675575733184814,0.07399729639291763
158,0.5660972595214844,0.07303295284509659
159,0.5646692514419556,0.07207084447145462
160,0.5632725954055786,0.07111194729804993
161,0.5619056224822998,0.07015731185674667
162,0.5605676174163818,0.06920796632766724
163,0.5592567920684814,0.06826487183570862
164,0.5579724907875061,0.06732912361621857
165,0.556713342666626,0.06640177965164185
166,0.5554783344268799,0.06548376381397247
167,0.5542664527893066,0.06457608193159103
168,0.5530766844749451,0.06367965042591095
169,0.5519081354141235,0.06279541552066803
170,0.5507599115371704,0.06192421168088913
171,0.5496311187744141,0.061066824942827225
172,0.5485209226608276,0.06022398918867111
173,0.5474287271499634,0.05939635634422302
174,0.5463535785675049,0.05858451873064041
175,0.5452951192855835,0.05778896063566208
176,0.5442523956298828,0.05701012164354324
177,0.5432249307632446,0.05624835938215256
178,0.5422122478485107,0.05550399422645569
179,0.5412136316299438,0.05477718263864517
180,0.5402288436889648,0.054068081080913544
181,0.5392571687698364,0.05337679758667946
182,0.5382982492446899,0.05270335078239441
183,0.5373518466949463,0.05204768478870392
184,0.5364173650741577,0.051409762352705
185,0.5354946255683899,0.05078941583633423
186,0.5345831513404846,0.050186485052108765
187,0.533682644367218,0.049600716680288315
188,0.532792866230011,0.04903183877468109
189,0.5319136381149292,0.04847952723503113
190,0.5310444235801697,0.04794338345527649
191,0.5301852226257324,0.04742301627993584
192,0.5293357372283936,0.04691793769598007
193,0.5284956693649292,0.0464276485145092
194,0.527664840221405,0.04595157131552696
195,0.5268431901931763,0.04548918455839157
196,0.5260303020477295,0.0450398251414299
197,0.5252259969711304,0.044602908194065094
198,0.5244303941726685,0.04417778179049492
199,0.5236431360244751,0.04376377910375595
200,0.5228638648986816,0.04336027055978775
201,0.5220925807952881,0.0429665669798851
202,0.5213291645050049,0.04258207976818085
203,0.5205733180046082,0.04220617190003395
204,0.5198249220848083,0.04183822125196457
205,0.5190838575363159,0.04147767648100853
206,0.5183497667312622,0.041123975068330765
207,0.517622709274292,0.04077659919857979
208,0.516902506351471,0.04043509438633919
209,0.5161886215209961,0.04009900242090225
210,0.5154812335968018,0.03976790979504585
211,0.5147801637649536,0.039441466331481934
212,0.5140849947929382,0.03911931812763214
213,0.5133956670761108,0.0388011708855629
214,0.5127121210098267,0.03848675638437271
215,0.5120338201522827,0.03817584738135338
216,0.5113610029220581,0.0378682017326355
217,0.5106931924819946,0.03756364434957504
218,0.5100303888320923,0.03726198896765709
219,0.5093720555305481,0.03696309030056
220,0.5087184906005859,0.03666679933667183
221,0.5080690979957581,0.03637298196554184
222,0.5074239373207092,0.03608150780200958
223,0.5067826509475708,0.035792265087366104
224,0.506145179271698,0.03550513833761215
225,0.5055112838745117,0.03522002696990967
226,0.5048807859420776,0.034936800599098206
227,0.5042533278465271,0.03465539216995239
228,0.5036290884017944,0.034375667572021484
229,0.5030075311660767,0.03409755975008011
230,0.5023886561393738,0.033820990473032
231,0.5017722249031067,0.0335458368062973
232,0.5011579990386963,0.03327205032110214
233,0.5005459785461426,0.03299954533576965
234,0.49993574619293213,0.03272825479507446
235,0.49932730197906494,0.03245813027024269
236,0.4987204074859619,0.03218906745314598
237,0.4981148838996887,0.031921058893203735
238,0.49751055240631104,0.03165404126048088
239,0.49690717458724976,0.03138795495033264
240,0.4963046610355377,0.031122781336307526
241,0.4957027733325958,0.030858486890792847
242,0.4951013922691345,0.03059501200914383
243,0.4945003390312195,0.030332379043102264
244,0.4938993453979492,0.030070539563894272
245,0.4932982921600342,0.029809487983584404
246,0.4926970601081848,0.029549233615398407
247,0.492095410823822,0.029289739206433296
248,0.4914930462837219,0.029031045734882355
249,0.4908899962902069,0.02877313829958439
250,0.49028605222702026,0.028516041114926338
251,0.4896808862686157,0.028259776532649994
252,0.4890744686126709,0.02800435572862625
253,0.4884665012359619,0.027749810367822647
254,0.4878568649291992,0.02749616652727127
255,0.4872453212738037,0.027243461459875107
256,0.4866318702697754,0.026991751044988632
257,0.48601609468460083,0.026741046458482742
258,0.48539793491363525,0.026491407305002213
259,0.4847770929336548,0.026242883875966072
260,0.48415350914001465,0.02599550597369671
261,0.4835270345211029,0.0257493257522583
262,0.4828972816467285,0.02550438791513443
263,0.4822641909122467,0.02526075392961502
264,0.481627494096756,0.025018444284796715
265,0.4809871315956116,0.024777553975582123
266,0.4803428053855896,0.024538084864616394
267,0.4796944260597229,0.024300117045640945
268,0.47904157638549805,0.024063676595687866
269,0.4783843159675598,0.02382880635559559
270,0.4777223467826843,0.023595571517944336
271,0.47705549001693726,0.02336401306092739
272,0.4763835072517395,0.0231341365724802
273,0.47570621967315674,0.022906027734279633
274,0.47502344846725464,0.02267969772219658
275,0.4743350148200989,0.022455189377069473
276,0.47364068031311035,0.02223253808915615
277,0.4729403257369995,0.022011777386069298
278,0.47223374247550964,0.021792948246002197
279,0.4715206027030945,0.021576078608632088
280,0.4708009660243988,0.02136119455099106
281,0.4700743556022644,0.021148331463336945
282,0.46934086084365845,0.020937535911798477
283,0.4686001241207123,0.020728887990117073
284,0.4678519368171692,0.020522503182291985
285,0.467096209526062,0.020318903028964996
286,0.4663326144218445,0.020119424909353256
287,0.4655612111091614,0.019928891211748123
288,0.46478158235549927,0.0197632797062397
289,0.4639936685562134,0.019680067896842957
290,0.46319717168807983,0.01988491415977478
291,0.46239209175109863,0.021116256713867188
292,0.4615783095359802,0.025786202400922775
293,0.46075570583343506,0.03927498310804367
294,0.459924578666687,0.06032320857048035
295,0.4590860903263092,0.056636981666088104
296,0.45824313163757324,0.023409496992826462
297,0.4574057161808014,0.028445083647966385
298,0.45660173892974854,0.04461003094911575
299,0.4559187889099121,0.022937439382076263
300,0.455615758895874,0.02525266818702221
301,0.4564875364303589,0.03565262258052826
302,0.46066856384277344,0.019031986594200134
303,0.47283124923706055,0.026413943618535995
304,0.49465706944465637,0.02745567075908184
305,0.5096213817596436,0.01772029511630535
306,0.482810914516449,0.026916369795799255
307,0.4499429166316986,0.02037477120757103
308,0.4613223373889923,0.01961490698158741
309,0.47962474822998047,0.024011295288801193
310,0.46059751510620117,0.016989292576909065
311,0.4454752802848816,0.021451646462082863
312,0.4618610143661499,0.019435103982686996
313,0.46157389879226685,0.017383385449647903
314,0.44325244426727295,0.020654192194342613
315,0.4493245482444763,0.016476403921842575
316,0.4559098184108734,0.018612854182720184
317,0.4422227144241333,0.018023891374468803
318,0.44182103872299194,0.01613379828631878
319,0.4490809142589569,0.018324708566069603
320,0.44028663635253906,0.01597711443901062
321,0.4366980195045471,0.016675103455781937
322,0.44257235527038574,0.01686975359916687
323,0.43770378828048706,0.015285789035260677
324,0.4327925443649292,0.016623102128505707
325,0.4366721212863922,0.015471791848540306
326,0.43451249599456787,0.01530437171459198
327,0.42956918478012085,0.015880674123764038
328,0.43146270513534546,0.014692187309265137
329,0.4309637248516083,0.015241872519254684
330,0.4266066551208496,0.014982915483415127
331,0.4267883002758026,0.01435158122330904
332,0.4271547794342041,0.01489243283867836
333,0.4237533211708069,0.014293516054749489
334,0.42257633805274963,0.014142177067697048
335,0.4231089949607849,0.014395784586668015
336,0.4208172559738159,0.013815442100167274
337,0.418806254863739,0.013893622905015945
338,0.4189456105232239,0.01390034332871437
339,0.41764533519744873,0.013459164649248123
340,0.4153762459754944,0.013592631556093693
341,0.41479068994522095,0.013466156087815762
342,0.41413959860801697,0.013157153502106667
343,0.412140816450119,0.013264141976833344
344,0.4108266830444336,0.01309082843363285
345,0.4102907180786133,0.012873314321041107
346,0.40886783599853516,0.012935522943735123
347,0.40716835856437683,0.012762662023305893
348,0.406281054019928,0.012594101019203663
349,0.4053269624710083,0.012617329135537148
350,0.4037344455718994,0.012462557293474674
351,0.4023776054382324,0.012318198569118977
352,0.40146589279174805,0.01231333240866661
353,0.40024980902671814,0.012182539328932762
354,0.3987295925617218,0.012048791162669659
355,0.3975084125995636,0.012024321593344212
356,0.39647313952445984,0.01191654708236456
357,0.39516353607177734,0.01178836077451706
358,0.3937256932258606,0.01174650527536869
359,0.39250725507736206,0.011659680865705013
360,0.3913731575012207,0.011537985876202583
361,0.3900523781776428,0.011480052955448627
362,0.3886492848396301,0.011409230530261993
363,0.38738158345222473,0.011297463439404964
364,0.38617897033691406,0.011224945075809956
365,0.3848625123500824,0.011163294315338135
366,0.3834659457206726,0.011065652593970299
367,0.3821316063404083,0.01098246406763792
368,0.38086044788360596,0.010922293178737164
369,0.37954115867614746,0.010839518159627914
370,0.3781414031982422,0.010752025060355663
371,0.37673938274383545,0.010687089525163174
372,0.37538233399391174,0.010616816580295563
373,0.3740270137786865,0.01053259614855051
374,0.37261858582496643,0.01046069897711277
375,0.3711644411087036,0.0103965625166893
376,0.36971014738082886,0.010320940986275673
377,0.3682705760002136,0.010245107114315033
378,0.36681807041168213,0.01018018089234829
379,0.36532458662986755,0.010113304480910301
380,0.36379140615463257,0.010039725340902805
381,0.36224040389060974,0.009971209801733494
382,0.36068326234817505,0.009908152744174004
383,0.359110951423645,0.009841043502092361
384,0.35750699043273926,0.009771842509508133
385,0.3558626174926758,0.009707704186439514
386,0.3541821837425232,0.009645648300647736
387,0.35247349739074707,0.009580444544553757
388,0.3507397770881653,0.009515264071524143
389,0.34897664189338684,0.00945383869111538
390,0.3471758961677551,0.009393243119120598
391,0.345331609249115,0.00933073740452528
392,0.3434406518936157,0.009268791414797306
393,0.341503381729126,0.009209498763084412
394,0.33951979875564575,0.009150839410722256
395,0.33748969435691833,0.009091125801205635
396,0.3354104161262512,0.009031891822814941
397,0.3332786560058594,0.008974544703960419
398,0.33109110593795776,0.008917986415326595
399,0.3288443684577942,0.00886097364127636
400,0.32653653621673584,0.00880419835448265
401,0.32416510581970215,0.008748717606067657
402,0.32172948122024536,0.008694211021065712
403,0.31922775506973267,0.008639738894999027
404,0.3166602849960327,0.00858534686267376
405,0.31402572989463806,0.008531741797924042
406,0.3113255202770233,0.00847911462187767
407,0.3085600733757019,0.008426936343312263
408,0.30573487281799316,0.008374887518584728
409,0.3028569221496582,0.008323241025209427
410,0.299948513507843,0.008272362872958183
411,0.29704880714416504,0.008222171105444431
412,0.29426339268684387,0.008172337897121906
413,0.2918124198913574,0.0081227608025074
414,0.2902810871601105,0.008073646575212479
415,0.29096394777297974,0.008025167509913445
416,0.2972258925437927,0.007977248169481754
417,0.3146268129348755,0.007929716259241104
418,0.351676881313324,0.007882509380578995
419,0.38503026962280273,0.00783571507781744
420,0.3747563362121582,0.007789439521729946
421,0.29274508357048035,0.007743674796074629
422,0.2661564350128174,0.007698317524045706
423,0.31122320890426636,0.007653319742530584
424,0.3142162561416626,0.007608686573803425
425,0.2693222165107727,0.0075644757598638535
426,0.26172691583633423,0.007520708721131086
427,0.28145572543144226,0.007477368228137493
428,0.2641885280609131,0.007434413302689791
429,0.25210320949554443,0.007391811348497868
430,0.2698580026626587,0.007349561899900436
431,0.2549501657485962,0.007307685911655426
432,0.2300177812576294,0.007266197353601456
433,0.2400091290473938,0.00722509017214179
434,0.23867912590503693,0.007184349000453949
435,0.22521400451660156,0.007143953815102577
436,0.24026668071746826,0.007103889714926481
437,0.26135969161987305,0.007064159028232098
438,0.2818688750267029,0.00702475942671299
439,0.2988854646682739,0.006985699757933617
440,0.2495134472846985,0.006946972571313381
441,0.20721256732940674,0.006908576935529709
442,0.23137196898460388,0.006870496552437544
443,0.24435323476791382,0.006832729559391737
444,0.2510708272457123,0.006795267108827829
445,0.27025100588798523,0.00675811106339097
446,0.270885705947876,0.006721236743032932
447,0.2680027484893799,0.006684671156108379
448,0.24386271834373474,0.006648385897278786
449,0.22767847776412964,0.0066123902797698975
450,0.2127770036458969,0.006576682440936565
451,0.20116133987903595,0.006541256792843342
452,0.20268580317497253,0.006506097503006458
453,0.2066134810447693,0.006471212022006512
454,0.2045046091079712,0.006436603143811226
455,0.21038681268692017,0.006402242928743362
456,0.21693912148475647,0.006368150934576988
457,0.214960515499115,0.006334307137876749
458,0.21286717057228088,0.006300720386207104
459,0.18780654668807983,0.00626737903803587
460,0.17911553382873535,0.006234289146959782
461,0.1919877827167511,0.006201446056365967
462,0.19204573333263397,0.00616884883493185
463,0.18754473328590393,0.006136499810963869
464,0.18285155296325684,0.006104401312768459
465,0.17377351224422455,0.006072568707168102
466,0.16420838236808777,0.006041038781404495
467,0.16706497967243195,0.006009864155203104
468,0.1765967309474945,0.005979146808385849
469,0.20544975996017456,0.005949137732386589
470,0.2167527675628662,0.005920278374105692
471,0.24322821199893951,0.00589351961389184
472,0.23759642243385315,0.005870861932635307
473,0.19011719524860382,0.005856526084244251
474,0.16065573692321777,0.005859775003045797
475,0.17192375659942627,0.0059008365496993065
476,0.18918313086032867,0.006025542970746756
477,0.1872028410434723,0.006335741374641657
478,0.1615348756313324,0.00706632761284709
479,0.15858495235443115,0.008717266842722893
480,0.2079249620437622,0.012354779988527298
481,0.22099098563194275,0.01950465887784958
482,0.2270803153514862,0.03118176944553852
483,0.15758022665977478,0.04064086452126503
484,0.23734474182128906,0.034784480929374695
485,0.3874475359916687,0.01340424083173275
486,0.36807653307914734,0.007127793971449137
487,0.27593499422073364,0.020459599792957306
488,0.26115840673446655,0.022078862413764
489,0.17062190175056458,0.008644192479550838
490,0.14776793122291565,0.008317802101373672
491,0.19633764028549194,0.017024245113134384
492,0.24476760625839233,0.011761356145143509
493,0.24864664673805237,0.005873304791748524
494,0.19405794143676758,0.012063526548445225
495,0.18412140011787415,0.011851985938847065
496,0.15034610033035278,0.005890225060284138
497,0.16031253337860107,0.009205564856529236
498,0.17563143372535706,0.010593934915959835
499,0.1702033132314682,0.005962461233139038
500,0.16194505989551544,0.007571067661046982
501,0.16324108839035034,0.009454159997403622
502,0.1632596254348755,0.006070277653634548
503,0.1562834531068802,0.006428297143429518
504,0.14040601253509521,0.008357519283890724
505,0.11775392293930054,0.006119033321738243
506,0.12691828608512878,0.005691095720976591
507,0.1375712752342224,0.007402403280138969
508,0.16070255637168884,0.006205609999597073
509,0.1905452311038971,0.005243425257503986
510,0.19806838035583496,0.006496276706457138
511,0.11822549998760223,0.006202294025570154
512,0.21096257865428925,0.005087302532047033
513,0.25464874505996704,0.0057263984344899654
514,0.21319200098514557,0.006089871283620596
515,0.22029146552085876,0.005182054825127125
516,0.20914599299430847,0.005133043508976698
517,0.15685363113880157,0.005721555557101965
518,0.12652865052223206,0.0053389109671115875
519,0.11881206929683685,0.0048812697641551495
520,0.13370239734649658,0.005251171067357063
521,0.1429484486579895,0.005354773253202438
522,0.15805941820144653,0.004896617494523525
523,0.21429167687892914,0.004873532336205244
524,0.2253115177154541,0.005154729820787907
525,0.12153133749961853,0.00498552992939949
526,0.23947809636592865,0.004721212200820446
527,0.224392831325531,0.004849587567150593
528,0.16442719101905823,0.004950820468366146
529,0.2174629271030426,0.0047467914409935474
530,0.24207130074501038,0.004642339423298836
531,0.16967803239822388,0.004766784142702818
532,0.17709150910377502,0.004760777577757835
533,0.17758581042289734,0.004597021266818047
534,0.12457308918237686,0.004572601057589054
535,0.13342875242233276,0.004652474541217089
536,0.12776854634284973,0.004604569636285305
537,0.10833632946014404,0.004493406042456627
538,0.13052958250045776,0.004494918510317802
539,0.10013443976640701,0.004535171203315258
540,0.12383264303207397,0.004481771495193243
541,0.10678381472826004,0.00440718699246645
542,0.1023796796798706,0.0044104233384132385
543,0.1111895889043808,0.004426832776516676
544,0.09806422889232635,0.004381306003779173
545,0.10995131731033325,0.004327254369854927
546,0.0967167541384697,0.0043240878731012344
547,0.09519994258880615,0.004329321905970573
548,0.09889259189367294,0.004294067155569792
549,0.09066445380449295,0.0042510610073804855
550,0.09569352120161057,0.004241013899445534
551,0.09252121299505234,0.0042397743090987206
552,0.08713656663894653,0.004213183652609587
553,0.08992248773574829,0.004177548922598362
554,0.08625662326812744,0.00416154321283102
555,0.08654825389385223,0.004155699163675308
556,0.08595059812068939,0.004136038478463888
557,0.08248519897460938,0.004106183536350727
558,0.08363217115402222,0.004085722379386425
559,0.08200114965438843,0.004075692035257816
560,0.081357441842556,0.0040606181137263775
561,0.08011434972286224,0.004036107566207647
562,0.07905075699090958,0.004013624042272568
563,0.07953613996505737,0.003999439068138599
564,0.07737253606319427,0.00398612255230546
565,0.07732480764389038,0.003966696560382843
566,0.07647482305765152,0.003944733180105686
567,0.07551984488964081,0.003926921635866165
568,0.0754571259021759,0.003912883810698986
569,0.0743589699268341,0.0038970722816884518
570,0.07386542856693268,0.0038776681758463383
571,0.07314521819353104,0.0038583739660680294
572,0.0727144256234169,0.00384212052449584
573,0.07209395617246628,0.003827283624559641
574,0.07153110206127167,0.003810843685641885
575,0.07104950398206711,0.0037925937213003635
576,0.07041190564632416,0.00377481197938323
577,0.06986600160598755,0.0037588560953736305
578,0.06951376795768738,0.0037436378188431263
579,0.06875741481781006,0.0037274854257702827
580,0.0685364156961441,0.0037102990318089724
581,0.06788595765829086,0.0036933505907654762
582,0.06746040284633636,0.0036774356849491596
583,0.06699112802743912,0.0036621198523789644
584,0.06648511439561844,0.0036464619915932417
585,0.06608639657497406,0.003630178514868021
586,0.06561332195997238,0.0036138156428933144
587,0.06514377146959305,0.0035979871172457933
588,0.06480216234922409,0.003582680132240057
589,0.06428495794534683,0.0035674371756613255
590,0.06391561031341553,0.0035519034136086702
591,0.06349918246269226,0.0035361554473638535
592,0.06301750242710114,0.0035205408930778503
593,0.06266073882579803,0.0035052760504186153
594,0.062211114913225174,0.0034902661573141813
595,0.06184205412864685,0.0034752755891531706
596,0.061426348984241486,0.00346016394905746
597,0.061005719006061554,0.003444982459768653
598,0.060635216534137726,0.003429896431043744
599,0.06024502217769623,0.003415015758946538
600,0.059847377240657806,0.003400305286049843
601,0.059471163898706436,0.003385665826499462
602,0.05907285213470459,0.0033710142597556114
603,0.05869802087545395,0.0033563454635441303
604,0.05833100527524948,0.0033417106606066227
605,0.057943712919950485,0.0033271857537329197
606,0.057586513459682465,0.0033127842471003532
607,0.05720747262239456,0.0032984898425638676
608,0.05684684216976166,0.003284257370978594
609,0.05649552866816521,0.003270047716796398
610,0.05612967908382416,0.0032558718230575323
611,0.055778320878744125,0.003241734579205513
612,0.055422909557819366,0.0032276734709739685
613,0.05507684126496315,0.0032136947847902775
614,0.05473354831337929,0.0031998027116060257
615,0.054388560354709625,0.0031859835144132376
616,0.05404650792479515,0.0031722253188490868
617,0.05371122062206268,0.0031585129909217358
618,0.05337739735841751,0.0031448467634618282
619,0.05304369330406189,0.0031312350183725357
620,0.05271729826927185,0.0031176800839602947
621,0.05238790810108185,0.003104186849668622
622,0.05206684768199921,0.0030907616019248962
623,0.051746126264333725,0.0030774076003581285
624,0.05142614617943764,0.003064111340790987
625,0.05111289396882057,0.003050882136449218
626,0.05079827457666397,0.0030377041548490524
627,0.05048850178718567,0.0030245832167565823
628,0.050181224942207336,0.003011520951986313
629,0.04987521469593048,0.00299850944429636
630,0.049572914838790894,0.002985555212944746
631,0.04927298426628113,0.002972654066979885
632,0.04897400736808777,0.002959813689813018
633,0.048679497092962265,0.0029470245353877544
634,0.04838588461279869,0.0029342977795749903
635,0.04809548705816269,0.0029216266702860594
636,0.04780757427215576,0.002909015864133835
637,0.04752105474472046,0.0028964541852474213
638,0.0472375825047493,0.0028839523438364267
639,0.046956367790699005,0.0028715087100863457
640,0.04667733609676361,0.002859116066247225
641,0.04640045762062073,0.002846779301762581
642,0.04612597078084946,0.0028344965539872646
643,0.04585334658622742,0.0028222701512277126
644,0.04558344930410385,0.002810097299516201
645,0.04531540349125862,0.0027979796286672354
646,0.04504943639039993,0.002785911550745368
647,0.04478570073843002,0.002773900283500552
648,0.04452390968799591,0.002761939074844122
649,0.044264163821935654,0.002750038169324398
650,0.044006578624248505,0.0027381915133446455
651,0.04375062137842178,0.0027264023665338755
652,0.043497003614902496,0.0027146749198436737
653,0.043245136737823486,0.002703010104596615
654,0.042995139956474304,0.0026914309710264206
655,0.04274706542491913,0.0026799552142620087
656,0.042500779032707214,0.0026686189230531454
657,0.04225634038448334,0.002657528268173337
658,0.042013801634311676,0.002646838780492544
659,0.041772857308387756,0.0026368959806859493
660,0.041533708572387695,0.0026283860206604004
661,0.041296303272247314,0.002622720319777727
662,0.04106054827570915,0.002622807864099741
663,0.040826376527547836,0.0026348521932959557
664,0.04059396684169769,0.002671788213774562
665,0.040363162755966187,0.0027622422203421593
666,0.04013380408287048,0.002965953666716814
667,0.03990614414215088,0.0034200907684862614
668,0.03967991843819618,0.004398168995976448
669,0.039455294609069824,0.006538203917443752
670,0.03923214226961136,0.010837688110768795
671,0.03901045396924019,0.01927924156188965
672,0.038790199905633926,0.031012780964374542
673,0.03857140243053436,0.04187236726284027
674,0.038354016840457916,0.033039916306734085
675,0.03813794255256653,0.011279437690973282
676,0.03792335465550423,0.004136526025831699
677,0.03771005570888519,0.01751772314310074
678,0.03749815747141838,0.021220464259386063
679,0.03728748857975006,0.0071760364808142185
680,0.03707817941904068,0.005341258831322193
681,0.03687018156051636,0.014812003821134567
682,0.03666337579488754,0.010322841815650463
683,0.036457858979701996,0.0033546374179422855
684,0.03625364229083061,0.008941706269979477
685,0.03605064004659653,0.00968998484313488
686,0.035848960280418396,0.00356453494168818
687,0.03564852476119995,0.006042131222784519
688,0.03544950857758522,0.008305624127388
689,0.03525211289525032,0.003739448729902506
690,0.03505661338567734,0.0041503263637423515
691,0.03486409783363342,0.006822771858423948
692,0.03467651456594467,0.003987534437328577
693,0.034498363733291626,0.0030880081467330456
694,0.03434021770954132,0.005405206233263016
695,0.03422561660408974,0.004298717249184847
